security_type,exchange,code,symbol,name,category,currency,delivery_month,delivery_date,strike_price,option_right,underlying_kind,underlying_code,unit,multiplier,limit_up,limit_down,reference,update_date,margin_trading_balance,short_selling_balance,day_trade,target_code
OPT,TAIFEX,TEO14200J5,TEO202510142000C,電子選擇權10月1420.0C,TEO,TWD,202510,2025/10/15,1420.0,C,I,,1,0,210.5,0.005,64.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13000V5,TEO202510130000P,電子選擇權10月1300.0P,TEO,TWD,202510,2025/10/15,1300.0,P,I,,1,0,146.5,0.005,0.9,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15400V5,TEO202510154000P,電子選擇權10月1540.0P,TEO,TWD,202510,2025/10/15,1540.0,P,I,,1,0,233.5,0.005,87.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16400V5,TEO202510164000P,電子選擇權10月1640.0P,TEO,TWD,202510,2025/10/15,1640.0,P,I,,1,0,324.0,32.0,178.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15650U5,TEO202509156500P,電子選擇權09月1565.0P,TEO,TWD,202509,2025/09/17,1565.0,P,I,,1,0,249.0,0.005,103.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11800W5,TEO202511118000P,電子選擇權11月1180.0P,TEO,TWD,202511,2025/11/19,1180.0,P,I,,1,0,146.0,0.005,0.36,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16300W5,TEO202511163000P,電子選擇權11月1630.0P,TEO,TWD,202511,2025/11/19,1630.0,P,I,,1,0,322.0,30.0,176.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11650U5,TEO202509116500P,電子選擇權09月1165.0P,TEO,TWD,202509,2025/09/17,1165.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO10400I5,TEO202509104000C,電子選擇權09月1040.0C,TEO,TWD,202509,2025/09/17,1040.0,C,I,,1,0,568.0,276.0,422.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13900V5,TEO202510139000P,電子選擇權10月1390.0P,TEO,TWD,202510,2025/10/15,1390.0,P,I,,1,0,161.0,0.005,15.2,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13800J5,TEO202510138000C,電子選擇權10月1380.0C,TEO,TWD,202510,2025/10/15,1380.0,C,I,,1,0,237.0,0.005,91.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11850I5,TEO202509118500C,電子選擇權09月1185.0C,TEO,TWD,202509,2025/09/17,1185.0,C,I,,1,0,423.0,131.0,277.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15400U5,TEO202509154000P,電子選擇權09月1540.0P,TEO,TWD,202509,2025/09/17,1540.0,P,I,,1,0,224.0,0.005,78.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14600K5,TEO202511146000C,電子選擇權11月1460.0C,TEO,TWD,202511,2025/11/19,1460.0,C,I,,1,0,199.0,0.005,53.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11700U5,TEO202509117000P,電子選擇權09月1170.0P,TEO,TWD,202509,2025/09/17,1170.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO10900I5,TEO202509109000C,電子選擇權09月1090.0C,TEO,TWD,202509,2025/09/17,1090.0,C,I,,1,0,518.0,226.0,372.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12000J5,TEO202510120000C,電子選擇權10月1200.0C,TEO,TWD,202510,2025/10/15,1200.0,C,I,,1,0,408.5,116.5,262.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14450I5,TEO202509144500C,電子選擇權09月1445.0C,TEO,TWD,202509,2025/09/17,1445.0,C,I,,1,0,170.5,0.005,24.85,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15200I5,TEO202509152000C,電子選擇權09月1520.0C,TEO,TWD,202509,2025/09/17,1520.0,C,I,,1,0,146.5,0.005,0.875,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15150I5,TEO202509151500C,電子選擇權09月1515.0C,TEO,TWD,202509,2025/09/17,1515.0,C,I,,1,0,147.0,0.005,1.2,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16800V5,TEO202510168000P,電子選擇權10月1680.0P,TEO,TWD,202510,2025/10/15,1680.0,P,I,,1,0,363.0,71.0,217.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15700I5,TEO202509157000C,電子選擇權09月1570.0C,TEO,TWD,202509,2025/09/17,1570.0,C,I,,1,0,146.0,0.005,0.02,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15100W5,TEO202511151000P,電子選擇權11月1510.0P,TEO,TWD,202511,2025/11/19,1510.0,P,I,,1,0,227.0,0.005,81.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11800J5,TEO202510118000C,電子選擇權10月1180.0C,TEO,TWD,202510,2025/10/15,1180.0,C,I,,1,0,428.5,136.5,282.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12650I5,TEO202509126500C,電子選擇權09月1265.0C,TEO,TWD,202509,2025/09/17,1265.0,C,I,,1,0,343.0,51.0,197.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12350I5,TEO202509123500C,電子選擇權09月1235.0C,TEO,TWD,202509,2025/09/17,1235.0,C,I,,1,0,373.0,81.0,227.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16100U5,TEO202509161000P,電子選擇權09月1610.0P,TEO,TWD,202509,2025/09/17,1610.0,P,I,,1,0,293.5,1.425,147.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15750U5,TEO202509157500P,電子選擇權09月1575.0P,TEO,TWD,202509,2025/09/17,1575.0,P,I,,1,0,258.5,0.005,112.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13000W5,TEO202511130000P,電子選擇權11月1300.0P,TEO,TWD,202511,2025/11/19,1300.0,P,I,,1,0,151.5,0.005,5.75,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11550I5,TEO202509115500C,電子選擇權09月1155.0C,TEO,TWD,202509,2025/09/17,1155.0,C,I,,1,0,453.0,161.0,307.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15500V5,TEO202510155000P,電子選擇權10月1550.0P,TEO,TWD,202510,2025/10/15,1550.0,P,I,,1,0,241.5,0.005,95.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12900K5,TEO202511129000C,電子選擇權11月1290.0C,TEO,TWD,202511,2025/11/19,1290.0,C,I,,1,0,321.5,29.5,175.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14400U5,TEO202509144000P,電子選擇權09月1440.0P,TEO,TWD,202509,2025/09/17,1440.0,P,I,,1,0,151.5,0.005,5.75,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14700J5,TEO202510147000C,電子選擇權10月1470.0C,TEO,TWD,202510,2025/10/15,1470.0,C,I,,1,0,180.0,0.005,34.25,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14300K5,TEO202511143000C,電子選擇權11月1430.0C,TEO,TWD,202511,2025/11/19,1430.0,C,I,,1,0,215.0,0.005,69.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14500U5,TEO202509145000P,電子選擇權09月1450.0P,TEO,TWD,202509,2025/09/17,1450.0,P,I,,1,0,155.5,0.005,9.75,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12900I5,TEO202509129000C,電子選擇權09月1290.0C,TEO,TWD,202509,2025/09/17,1290.0,C,I,,1,0,318.0,26.0,172.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15000U5,TEO202509150000P,電子選擇權09月1500.0P,TEO,TWD,202509,2025/09/17,1500.0,P,I,,1,0,186.5,0.005,40.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11950I5,TEO202509119500C,電子選擇權09月1195.0C,TEO,TWD,202509,2025/09/17,1195.0,C,I,,1,0,413.0,121.0,267.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12100V5,TEO202510121000P,電子選擇權10月1210.0P,TEO,TWD,202510,2025/10/15,1210.0,P,I,,1,0,146.0,0.005,0.025,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11000I5,TEO202509110000C,電子選擇權09月1100.0C,TEO,TWD,202509,2025/09/17,1100.0,C,I,,1,0,508.0,216.0,362.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15100J5,TEO202510151000C,電子選擇權10月1510.0C,TEO,TWD,202510,2025/10/15,1510.0,C,I,,1,0,163.5,0.005,17.8,2025/09/12,0,0,No,
OPT,TAIFEX,TEO10700I5,TEO202509107000C,電子選擇權09月1070.0C,TEO,TWD,202509,2025/09/17,1070.0,C,I,,1,0,538.0,246.0,392.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15200U5,TEO202509152000P,電子選擇權09月1520.0P,TEO,TWD,202509,2025/09/17,1520.0,P,I,,1,0,204.5,0.005,58.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14750U5,TEO202509147500P,電子選擇權09月1475.0P,TEO,TWD,202509,2025/09/17,1475.0,P,I,,1,0,167.5,0.005,21.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO10300I5,TEO202509103000C,電子選擇權09月1030.0C,TEO,TWD,202509,2025/09/17,1030.0,C,I,,1,0,578.0,286.0,432.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12850I5,TEO202509128500C,電子選擇權09月1285.0C,TEO,TWD,202509,2025/09/17,1285.0,C,I,,1,0,323.0,31.0,177.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14800V5,TEO202510148000P,電子選擇權10月1480.0P,TEO,TWD,202510,2025/10/15,1480.0,P,I,,1,0,191.0,0.005,45.25,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12700W5,TEO202511127000P,電子選擇權11月1270.0P,TEO,TWD,202511,2025/11/19,1270.0,P,I,,1,0,149.0,0.005,3.2,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15750I5,TEO202509157500C,電子選擇權09月1575.0C,TEO,TWD,202509,2025/09/17,1575.0,C,I,,1,0,146.0,0.005,0.015,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13200U5,TEO202509132000P,電子選擇權09月1320.0P,TEO,TWD,202509,2025/09/17,1320.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13150I5,TEO202509131500C,電子選擇權09月1315.0C,TEO,TWD,202509,2025/09/17,1315.0,C,I,,1,0,293.0,0.925,147.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13900I5,TEO202509139000C,電子選擇權09月1390.0C,TEO,TWD,202509,2025/09/17,1390.0,C,I,,1,0,218.5,0.005,72.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16300I5,TEO202509163000C,電子選擇權09月1630.0C,TEO,TWD,202509,2025/09/17,1630.0,C,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13800K5,TEO202511138000C,電子選擇權11月1380.0C,TEO,TWD,202511,2025/11/19,1380.0,C,I,,1,0,247.5,0.005,101.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO10600U5,TEO202509106000P,電子選擇權09月1060.0P,TEO,TWD,202509,2025/09/17,1060.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16250I5,TEO202509162500C,電子選擇權09月1625.0C,TEO,TWD,202509,2025/09/17,1625.0,C,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14700W5,TEO202511147000P,電子選擇權11月1470.0P,TEO,TWD,202511,2025/11/19,1470.0,P,I,,1,0,203.0,0.005,57.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16200W5,TEO202511162000P,電子選擇權11月1620.0P,TEO,TWD,202511,2025/11/19,1620.0,P,I,,1,0,313.0,20.95,167.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15700K5,TEO202511157000C,電子選擇權11月1570.0C,TEO,TWD,202511,2025/11/19,1570.0,C,I,,1,0,162.5,0.005,16.55,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11500V5,TEO202510115000P,電子選擇權10月1150.0P,TEO,TWD,202510,2025/10/15,1150.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11600I5,TEO202509116000C,電子選擇權09月1160.0C,TEO,TWD,202509,2025/09/17,1160.0,C,I,,1,0,448.0,156.0,302.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13350U5,TEO202509133500P,電子選擇權09月1335.0P,TEO,TWD,202509,2025/09/17,1335.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11400I5,TEO202509114000C,電子選擇權09月1140.0C,TEO,TWD,202509,2025/09/17,1140.0,C,I,,1,0,468.0,176.0,322.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13450I5,TEO202509134500C,電子選擇權09月1345.0C,TEO,TWD,202509,2025/09/17,1345.0,C,I,,1,0,263.0,0.005,117.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11450I5,TEO202509114500C,電子選擇權09月1145.0C,TEO,TWD,202509,2025/09/17,1145.0,C,I,,1,0,463.0,171.0,317.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13250I5,TEO202509132500C,電子選擇權09月1325.0C,TEO,TWD,202509,2025/09/17,1325.0,C,I,,1,0,283.0,0.005,137.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15400W5,TEO202511154000P,電子選擇權11月1540.0P,TEO,TWD,202511,2025/11/19,1540.0,P,I,,1,0,248.0,0.005,102.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13100V5,TEO202510131000P,電子選擇權10月1310.0P,TEO,TWD,202510,2025/10/15,1310.0,P,I,,1,0,147.0,0.005,1.25,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14000U5,TEO202509140000P,電子選擇權09月1400.0P,TEO,TWD,202509,2025/09/17,1400.0,P,I,,1,0,148.0,0.005,2.175,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14000J5,TEO202510140000C,電子選擇權10月1400.0C,TEO,TWD,202510,2025/10/15,1400.0,C,I,,1,0,221.5,0.005,75.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15000J5,TEO202510150000C,電子選擇權10月1500.0C,TEO,TWD,202510,2025/10/15,1500.0,C,I,,1,0,167.0,0.005,20.95,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14400K5,TEO202511144000C,電子選擇權11月1440.0C,TEO,TWD,202511,2025/11/19,1440.0,C,I,,1,0,209.5,0.005,63.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11500K5,TEO202511115000C,電子選擇權11月1150.0C,TEO,TWD,202511,2025/11/19,1150.0,C,I,,1,0,456.5,164.5,310.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15300K5,TEO202511153000C,電子選擇權11月1530.0C,TEO,TWD,202511,2025/11/19,1530.0,C,I,,1,0,172.0,0.005,26.25,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12750I5,TEO202509127500C,電子選擇權09月1275.0C,TEO,TWD,202509,2025/09/17,1275.0,C,I,,1,0,333.0,41.0,187.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11600V5,TEO202510116000P,電子選擇權10月1160.0P,TEO,TWD,202510,2025/10/15,1160.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12900U5,TEO202509129000P,電子選擇權09月1290.0P,TEO,TWD,202509,2025/09/17,1290.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11100V5,TEO202510111000P,電子選擇權10月1110.0P,TEO,TWD,202510,2025/10/15,1110.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13300W5,TEO202511133000P,電子選擇權11月1330.0P,TEO,TWD,202511,2025/11/19,1330.0,P,I,,1,0,155.5,0.005,9.7,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13550I5,TEO202509135500C,電子選擇權09月1355.0C,TEO,TWD,202509,2025/09/17,1355.0,C,I,,1,0,253.0,0.005,107.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13800V5,TEO202510138000P,電子選擇權10月1380.0P,TEO,TWD,202510,2025/10/15,1380.0,P,I,,1,0,159.0,0.005,13.4,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14800W5,TEO202511148000P,電子選擇權11月1480.0P,TEO,TWD,202511,2025/11/19,1480.0,P,I,,1,0,209.0,0.005,63.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16100W5,TEO202511161000P,電子選擇權11月1610.0P,TEO,TWD,202511,2025/11/19,1610.0,P,I,,1,0,304.5,12.45,158.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14100W5,TEO202511141000P,電子選擇權11月1410.0P,TEO,TWD,202511,2025/11/19,1410.0,P,I,,1,0,176.0,0.005,30.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11100U5,TEO202509111000P,電子選擇權09月1110.0P,TEO,TWD,202509,2025/09/17,1110.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13400I5,TEO202509134000C,電子選擇權09月1340.0C,TEO,TWD,202509,2025/09/17,1340.0,C,I,,1,0,268.0,0.005,122.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13000I5,TEO202509130000C,電子選擇權09月1300.0C,TEO,TWD,202509,2025/09/17,1300.0,C,I,,1,0,308.0,15.95,162.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14000I5,TEO202509140000C,電子選擇權09月1400.0C,TEO,TWD,202509,2025/09/17,1400.0,C,I,,1,0,209.0,0.005,63.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13400V5,TEO202510134000P,電子選擇權10月1340.0P,TEO,TWD,202510,2025/10/15,1340.0,P,I,,1,0,149.0,0.005,3.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15900J5,TEO202510159000C,電子選擇權10月1590.0C,TEO,TWD,202510,2025/10/15,1590.0,C,I,,1,0,149.5,0.005,3.85,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15900W5,TEO202511159000P,電子選擇權11月1590.0P,TEO,TWD,202511,2025/11/19,1590.0,P,I,,1,0,287.5,0.005,141.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11000J5,TEO202510110000C,電子選擇權10月1100.0C,TEO,TWD,202510,2025/10/15,1100.0,C,I,,1,0,508.5,216.5,362.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12300K5,TEO202511123000C,電子選擇權11月1230.0C,TEO,TWD,202511,2025/11/19,1230.0,C,I,,1,0,378.0,86.0,232.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15300W5,TEO202511153000P,電子選擇權11月1530.0P,TEO,TWD,202511,2025/11/19,1530.0,P,I,,1,0,241.0,0.005,95.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12450U5,TEO202509124500P,電子選擇權09月1245.0P,TEO,TWD,202509,2025/09/17,1245.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13000J5,TEO202510130000C,電子選擇權10月1300.0C,TEO,TWD,202510,2025/10/15,1300.0,C,I,,1,0,309.5,17.45,163.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16550U5,TEO202509165500P,電子選擇權09月1655.0P,TEO,TWD,202509,2025/09/17,1655.0,P,I,,1,0,338.5,46.5,192.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11400K5,TEO202511114000C,電子選擇權11月1140.0C,TEO,TWD,202511,2025/11/19,1140.0,C,I,,1,0,466.5,174.5,320.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11500I5,TEO202509115000C,電子選擇權09月1150.0C,TEO,TWD,202509,2025/09/17,1150.0,C,I,,1,0,458.0,166.0,312.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14750I5,TEO202509147500C,電子選擇權09月1475.0C,TEO,TWD,202509,2025/09/17,1475.0,C,I,,1,0,154.5,0.005,8.85,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12600J5,TEO202510126000C,電子選擇權10月1260.0C,TEO,TWD,202510,2025/10/15,1260.0,C,I,,1,0,349.0,57.0,203.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14650I5,TEO202509146500C,電子選擇權09月1465.0C,TEO,TWD,202509,2025/09/17,1465.0,C,I,,1,0,159.0,0.005,12.95,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13500U5,TEO202509135000P,電子選擇權09月1350.0P,TEO,TWD,202509,2025/09/17,1350.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16850U5,TEO202509168500P,電子選擇權09月1685.0P,TEO,TWD,202509,2025/09/17,1685.0,P,I,,1,0,368.5,76.5,222.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11700J5,TEO202510117000C,電子選擇權10月1170.0C,TEO,TWD,202510,2025/10/15,1170.0,C,I,,1,0,438.5,146.5,292.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15700J5,TEO202510157000C,電子選擇權10月1570.0C,TEO,TWD,202510,2025/10/15,1570.0,C,I,,1,0,151.5,0.005,5.9,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16700I5,TEO202509167000C,電子選擇權09月1670.0C,TEO,TWD,202509,2025/09/17,1670.0,C,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12400K5,TEO202511124000C,電子選擇權11月1240.0C,TEO,TWD,202511,2025/11/19,1240.0,C,I,,1,0,368.0,76.0,222.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16000J5,TEO202510160000C,電子選擇權10月1600.0C,TEO,TWD,202510,2025/10/15,1600.0,C,I,,1,0,149.0,0.005,3.1,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12850U5,TEO202509128500P,電子選擇權09月1285.0P,TEO,TWD,202509,2025/09/17,1285.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15450U5,TEO202509154500P,電子選擇權09月1545.0P,TEO,TWD,202509,2025/09/17,1545.0,P,I,,1,0,229.0,0.005,83.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14900V5,TEO202510149000P,電子選擇權10月1490.0P,TEO,TWD,202510,2025/10/15,1490.0,P,I,,1,0,197.5,0.005,51.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11800V5,TEO202510118000P,電子選擇權10月1180.0P,TEO,TWD,202510,2025/10/15,1180.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11300J5,TEO202510113000C,電子選擇權10月1130.0C,TEO,TWD,202510,2025/10/15,1130.0,C,I,,1,0,478.5,186.5,332.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14100J5,TEO202510141000C,電子選擇權10月1410.0C,TEO,TWD,202510,2025/10/15,1410.0,C,I,,1,0,214.0,0.005,68.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16600K5,TEO202511166000C,電子選擇權11月1660.0C,TEO,TWD,202511,2025/11/19,1660.0,C,I,,1,0,151.0,0.005,5.05,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15600U5,TEO202509156000P,電子選擇權09月1560.0P,TEO,TWD,202509,2025/09/17,1560.0,P,I,,1,0,244.0,0.005,98.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13600V5,TEO202510136000P,電子選擇權10月1360.0P,TEO,TWD,202510,2025/10/15,1360.0,P,I,,1,0,151.0,0.005,5.05,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12900J5,TEO202510129000C,電子選擇權10月1290.0C,TEO,TWD,202510,2025/10/15,1290.0,C,I,,1,0,319.5,27.5,173.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13900U5,TEO202509139000P,電子選擇權09月1390.0P,TEO,TWD,202509,2025/09/17,1390.0,P,I,,1,0,147.0,0.005,1.4,2025/09/12,0,0,No,
OPT,TAIFEX,TEO16200I5,TEO202509162000C,電子選擇權09月1620.0C,TEO,TWD,202509,2025/09/17,1620.0,C,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO13450U5,TEO202509134500P,電子選擇權09月1345.0P,TEO,TWD,202509,2025/09/17,1345.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12200I5,TEO202509122000C,電子選擇權09月1220.0C,TEO,TWD,202509,2025/09/17,1220.0,C,I,,1,0,388.0,96.0,242.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12500K5,TEO202511125000C,電子選擇權11月1250.0C,TEO,TWD,202511,2025/11/19,1250.0,C,I,,1,0,358.5,66.5,212.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14300U5,TEO202509143000P,電子選擇權09月1430.0P,TEO,TWD,202509,2025/09/17,1430.0,P,I,,1,0,150.5,0.005,4.85,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12400I5,TEO202509124000C,電子選擇權09月1240.0C,TEO,TWD,202509,2025/09/17,1240.0,C,I,,1,0,368.0,76.0,222.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15600I5,TEO202509156000C,電子選擇權09月1560.0C,TEO,TWD,202509,2025/09/17,1560.0,C,I,,1,0,146.0,0.005,0.045,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11950U5,TEO202509119500P,電子選擇權09月1195.0P,TEO,TWD,202509,2025/09/17,1195.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15500I5,TEO202509155000C,電子選擇權09月1550.0C,TEO,TWD,202509,2025/09/17,1550.0,C,I,,1,0,146.0,0.005,0.105,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11600K5,TEO202511116000C,電子選擇權11月1160.0C,TEO,TWD,202511,2025/11/19,1160.0,C,I,,1,0,446.5,154.5,300.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO12600V5,TEO202510126000P,電子選擇權10月1260.0P,TEO,TWD,202510,2025/10/15,1260.0,P,I,,1,0,146.0,0.005,0.215,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14000K5,TEO202511140000C,電子選擇權11月1400.0C,TEO,TWD,202511,2025/11/19,1400.0,C,I,,1,0,233.5,0.005,87.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO11300V5,TEO202510113000P,電子選擇權10月1130.0P,TEO,TWD,202510,2025/10/15,1130.0,P,I,,1,0,146.0,0.005,0.005,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15900U5,TEO202509159000P,電子選擇權09月1590.0P,TEO,TWD,202509,2025/09/17,1590.0,P,I,,1,0,273.5,0.005,127.5,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14500W5,TEO202511145000P,電子選擇權11月1450.0P,TEO,TWD,202511,2025/11/19,1450.0,P,I,,1,0,193.0,0.005,47.0,2025/09/12,0,0,No,
OPT,TAIFEX,TEO15800K5,TEO202511158000C,電子選擇權11月1580.0C,TEO,TWD,202511,2025/11/19,1580.0,C,I,,1,0,160.5,0.005,14.65,2025/09/12,0,0,No,
OPT,TAIFEX,TEO14550U5,TEO202509145500P,電子選擇權09月1455.0P,TEO,TWD,202509,2025/09/17,1455.0,P,I,,1,0,157.5,0.005,11.45,2025/09/12,0,0,No,
